date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:18:42	16001/16001	---M--	200	added ('OK')	application/atom+xml	date:Thu,%2025%20May%202017%2018:07:41%20GMT	http://www.royalclub.tw/bbs3/feed.php?f=4&t=42	C:/My%20Websites/REC_FORUM/www.royalclub.tw/bbs3/feed5f2c.php	(from http://www.royalclub.tw/bbs3/viewtopic.php?f=4&t=42)
10:18:42	28524/28524	---M--	200	added ('OK')	text/html	date:Wed,%2010%20May%202023%2002:18:40%20GMT	http://www.royalclub.tw/bbs3/viewtopic.php?t=42	C:/My%20Websites/REC_FORUM/www.royalclub.tw/bbs3/viewtopicab77.html	(from http://www.royalclub.tw/bbs3/viewtopic.php?f=4&t=42)
10:18:42	9076/9076	---M--	200	added ('OK')	text/html	date:Wed,%2010%20May%202023%2002:18:41%20GMT	http://www.royalclub.tw/bbs3/posting.php?mode=reply&f=4&t=42	C:/My%20Websites/REC_FORUM/www.royalclub.tw/bbs3/posting176d.html	(from http://www.royalclub.tw/bbs3/viewtopic.php?f=4&t=42)
10:18:43	16453/16453	---M--	200	added ('OK')	text/html	date:Wed,%2010%20May%202023%2002:18:42%20GMT	http://www.royalclub.tw/bbs3/viewtopic.php?f=4&t=42&view=print	C:/My%20Websites/REC_FORUM/www.royalclub.tw/bbs3/viewtopic7d20.html	(from http://www.royalclub.tw/bbs3/viewtopic.php?f=4&t=42)
10:18:43	9072/9072	---M--	200	added ('OK')	text/html	date:Wed,%2010%20May%202023%2002:18:42%20GMT	http://www.royalclub.tw/bbs3/posting.php?mode=quote&f=4&p=46	C:/My%20Websites/REC_FORUM/www.royalclub.tw/bbs3/postinga7ee.html	(from http://www.royalclub.tw/bbs3/viewtopic.php?f=4&t=42)
10:18:44	28524/28524	---M--	200	added ('OK')	text/html	date:Wed,%2010%20May%202023%2002:18:43%20GMT	http://www.royalclub.tw/bbs3/viewtopic.php?p=46	C:/My%20Websites/REC_FORUM/www.royalclub.tw/bbs3/viewtopic7ea6.html	(from http://www.royalclub.tw/bbs3/viewtopic.php?f=4&t=42)
10:18:45	32631/32631	---M--	200	added ('OK')	text/html	date:Wed,%2010%20May%202023%2002:18:44%20GMT	http://www.royalclub.tw/bbs3/viewtopic.php?t=40	C:/My%20Websites/REC_FORUM/www.royalclub.tw/bbs3/viewtopic26ef.html	(from http://www.royalclub.tw/bbs3/viewtopic.php?f=4&t=40)
10:18:47	9076/9076	---M--	200	added ('OK')	text/html	date:Wed,%2010%20May%202023%2002:18:45%20GMT	http://www.royalclub.tw/bbs3/posting.php?mode=reply&f=4&t=40	C:/My%20Websites/REC_FORUM/www.royalclub.tw/bbs3/posting8b07.html	(from http://www.royalclub.tw/bbs3/viewtopic.php?f=4&t=40)
10:18:47	20201/20201	---M--	200	added ('OK')	application/atom+xml	date:Thu,%2018%20May%202017%2016:03:17%20GMT	http://www.royalclub.tw/bbs3/feed.php?f=4&t=40	C:/My%20Websites/REC_FORUM/www.royalclub.tw/bbs3/feedb74a.php	(from http://www.royalclub.tw/bbs3/viewtopic.php?f=4&t=40)
10:18:47	20591/20591	---M--	200	added ('OK')	text/html	date:Wed,%2010%20May%202023%2002:18:46%20GMT	http://www.royalclub.tw/bbs3/viewtopic.php?f=4&t=40&view=print	C:/My%20Websites/REC_FORUM/www.royalclub.tw/bbs3/viewtopic01a9.html	(from http://www.royalclub.tw/bbs3/viewtopic.php?f=4&t=40)
10:18:48	9072/9072	---M--	200	added ('OK')	text/html	date:Wed,%2010%20May%202023%2002:18:47%20GMT	http://www.royalclub.tw/bbs3/posting.php?mode=quote&f=4&p=44	C:/My%20Websites/REC_FORUM/www.royalclub.tw/bbs3/postingda0c-2.html	(from http://www.royalclub.tw/bbs3/viewtopic.php?f=4&t=40)
10:18:48	32631/32631	---M--	200	added ('OK')	text/html	date:Wed,%2010%20May%202023%2002:18:47%20GMT	http://www.royalclub.tw/bbs3/viewtopic.php?p=44	C:/My%20Websites/REC_FORUM/www.royalclub.tw/bbs3/viewtopic49b1.html	(from http://www.royalclub.tw/bbs3/viewtopic.php?f=4&t=40)
10:18:50	42773/42773	---M--	200	added ('OK')	text/html	date:Wed,%2010%20May%202023%2002:18:48%20GMT	http://www.royalclub.tw/bbs3/search.php?st=0&sk=t&sd=d&sr=topics&search_id=unanswered&start=475	C:/My%20Websites/REC_FORUM/www.royalclub.tw/bbs3/searchde1e.html	(from http://www.royalclub.tw/bbs3/search.php?st=0&sk=t&sd=d&sr=topics&search_id=unanswered&start=525)
10:18:51	42218/42218	---M--	200	added ('OK')	text/html	date:Wed,%2010%20May%202023%2002:18:49%20GMT	http://www.royalclub.tw/bbs3/search.php?st=0&sk=t&sd=d&sr=topics&search_id=unanswered&start=450	C:/My%20Websites/REC_FORUM/www.royalclub.tw/bbs3/search9dc6.html	(from http://www.royalclub.tw/bbs3/search.php?st=0&sk=t&sd=d&sr=topics&search_id=unanswered&start=500)
10:18:52	13917/13917	---M--	200	added ('OK')	application/atom+xml	date:Tue,%2013%20Mar%202018%2016:17:39%20GMT	http://www.royalclub.tw/bbs3/feed.php?f=4&t=146	C:/My%20Websites/REC_FORUM/www.royalclub.tw/bbs3/feed34c0.php	(from http://www.royalclub.tw/bbs3/viewtopic.php?f=4&t=146)
10:18:53	26532/26532	---M--	200	added ('OK')	text/html	date:Wed,%2010%20May%202023%2002:18:52%20GMT	http://www.royalclub.tw/bbs3/viewtopic.php?t=146	C:/My%20Websites/REC_FORUM/www.royalclub.tw/bbs3/viewtopic4a26.html	(from http://www.royalclub.tw/bbs3/viewtopic.php?f=4&t=146)
10:18:53	9077/9077	---M--	200	added ('OK')	text/html	date:Wed,%2010%20May%202023%2002:18:52%20GMT	http://www.royalclub.tw/bbs3/posting.php?mode=reply&f=4&t=146	C:/My%20Websites/REC_FORUM/www.royalclub.tw/bbs3/posting3213.html	(from http://www.royalclub.tw/bbs3/viewtopic.php?f=4&t=146)
10:18:54	14363/14363	---M--	200	added ('OK')	text/html	date:Wed,%2010%20May%202023%2002:18:53%20GMT	http://www.royalclub.tw/bbs3/viewtopic.php?f=4&t=146&view=print	C:/My%20Websites/REC_FORUM/www.royalclub.tw/bbs3/viewtopic8d12.html	(from http://www.royalclub.tw/bbs3/viewtopic.php?f=4&t=146)
10:18:54	14634/14634	---M--	200	added ('OK')	text/html	date:Wed,%2010%20May%202023%2002:18:53%20GMT	http://www.royalclub.tw/bbs3/search.php?author_id=2359&sr=posts	C:/My%20Websites/REC_FORUM/www.royalclub.tw/bbs3/search4991.html	(from http://www.royalclub.tw/bbs3/viewtopic.php?f=4&t=146)
10:18:55	9073/9073	---M--	200	added ('OK')	text/html	date:Wed,%2010%20May%202023%2002:18:54%20GMT	http://www.royalclub.tw/bbs3/posting.php?mode=quote&f=4&p=150	C:/My%20Websites/REC_FORUM/www.royalclub.tw/bbs3/postingbcca.html	(from http://www.royalclub.tw/bbs3/viewtopic.php?f=4&t=146)
10:18:55	26532/26532	---M--	200	added ('OK')	text/html	date:Wed,%2010%20May%202023%2002:18:54%20GMT	http://www.royalclub.tw/bbs3/viewtopic.php?p=150	C:/My%20Websites/REC_FORUM/www.royalclub.tw/bbs3/viewtopic56d6.html	(from http://www.royalclub.tw/bbs3/viewtopic.php?f=4&t=146)
10:18:56	83/83	---M--	409	error ('Conflict')	text/html	date:Wed,%2010%20May%202023%2002:18:55%20GMT	http://www.royalclub.tw/bbs3/memberlist.php?mode=viewprofile&u=2359	C:/My%20Websites/REC_FORUM/www.royalclub.tw/bbs3/memberliste550.html	(from http://www.royalclub.tw/bbs3/search.php?st=0&sk=t&sd=d&sr=topics&search_id=unanswered&start=550)
10:18:57	3560/3560	---M--	200	added ('OK')	application/atom+xml	date:Mon,%2012%20Mar%202018%2007:41:36%20GMT	http://www.royalclub.tw/bbs3/feed.php?f=3&t=145	C:/My%20Websites/REC_FORUM/www.royalclub.tw/bbs3/feeddeb6.php	(from http://www.royalclub.tw/bbs3/viewtopic.php?f=3&t=145)
10:18:57	15982/15982	---M--	200	added ('OK')	text/html	date:Wed,%2010%20May%202023%2002:18:56%20GMT	http://www.royalclub.tw/bbs3/viewtopic.php?t=145	C:/My%20Websites/REC_FORUM/www.royalclub.tw/bbs3/viewtopic66b4.html	(from http://www.royalclub.tw/bbs3/viewtopic.php?f=3&t=145)
10:18:58	9077/9077	---M--	200	added ('OK')	text/html	date:Wed,%2010%20May%202023%2002:18:56%20GMT	http://www.royalclub.tw/bbs3/posting.php?mode=reply&f=3&t=145	C:/My%20Websites/REC_FORUM/www.royalclub.tw/bbs3/postingcd3a.html	(from http://www.royalclub.tw/bbs3/viewtopic.php?f=3&t=145)
10:18:58	3941/3941	---M--	200	added ('OK')	text/html	date:Wed,%2010%20May%202023%2002:18:57%20GMT	http://www.royalclub.tw/bbs3/viewtopic.php?f=3&t=145&view=print	C:/My%20Websites/REC_FORUM/www.royalclub.tw/bbs3/viewtopice7f7.html	(from http://www.royalclub.tw/bbs3/viewtopic.php?f=3&t=145)
10:18:59	9073/9073	---M--	200	added ('OK')	text/html	date:Wed,%2010%20May%202023%2002:18:58%20GMT	http://www.royalclub.tw/bbs3/posting.php?mode=quote&f=3&p=149	C:/My%20Websites/REC_FORUM/www.royalclub.tw/bbs3/posting93fa.html	(from http://www.royalclub.tw/bbs3/viewtopic.php?f=3&t=145)
10:18:59	15982/15982	---M--	200	added ('OK')	text/html	date:Wed,%2010%20May%202023%2002:18:58%20GMT	http://www.royalclub.tw/bbs3/viewtopic.php?p=149	C:/My%20Websites/REC_FORUM/www.royalclub.tw/bbs3/viewtopic8bc8.html	(from http://www.royalclub.tw/bbs3/viewtopic.php?f=3&t=145)
10:19:00	10183/10183	---M--	200	added ('OK')	application/atom+xml	date:Tue,%2006%20Mar%202018%2022:45:06%20GMT	http://www.royalclub.tw/bbs3/feed.php?f=4&t=144	C:/My%20Websites/REC_FORUM/www.royalclub.tw/bbs3/feeddc1a.php	(from http://www.royalclub.tw/bbs3/viewtopic.php?f=4&t=144)
10:19:01	22679/22679	---M--	200	added ('OK')	text/html	date:Wed,%2010%20May%202023%2002:18:59%20GMT	http://www.royalclub.tw/bbs3/viewtopic.php?t=144	C:/My%20Websites/REC_FORUM/www.royalclub.tw/bbs3/viewtopica74d.html	(from http://www.royalclub.tw/bbs3/viewtopic.php?f=4&t=144)
10:19:01	9077/9077	---M--	200	added ('OK')	text/html	date:Wed,%2010%20May%202023%2002:19:00%20GMT	http://www.royalclub.tw/bbs3/posting.php?mode=reply&f=4&t=144	C:/My%20Websites/REC_FORUM/www.royalclub.tw/bbs3/postingfd46.html	(from http://www.royalclub.tw/bbs3/viewtopic.php?f=4&t=144)
10:19:02	10551/10551	---M--	200	added ('OK')	text/html	date:Wed,%2010%20May%202023%2002:19:00%20GMT	http://www.royalclub.tw/bbs3/viewtopic.php?f=4&t=144&view=print	C:/My%20Websites/REC_FORUM/www.royalclub.tw/bbs3/viewtopic8dfc.html	(from http://www.royalclub.tw/bbs3/viewtopic.php?f=4&t=144)
10:19:02	9073/9073	---M--	200	added ('OK')	text/html	date:Wed,%2010%20May%202023%2002:19:01%20GMT	http://www.royalclub.tw/bbs3/posting.php?mode=quote&f=4&p=148	C:/My%20Websites/REC_FORUM/www.royalclub.tw/bbs3/posting01ce.html	(from http://www.royalclub.tw/bbs3/viewtopic.php?f=4&t=144)
10:19:03	22679/22679	---M--	200	added ('OK')	text/html	date:Wed,%2010%20May%202023%2002:19:02%20GMT	http://www.royalclub.tw/bbs3/viewtopic.php?p=148	C:/My%20Websites/REC_FORUM/www.royalclub.tw/bbs3/viewtopica36b.html	(from http://www.royalclub.tw/bbs3/viewtopic.php?f=4&t=144)
10:19:04	12686/12686	---M--	200	added ('OK')	application/atom+xml	date:Mon,%2005%20Mar%202018%2010:06:54%20GMT	http://www.royalclub.tw/bbs3/feed.php?f=3&t=127	C:/My%20Websites/REC_FORUM/www.royalclub.tw/bbs3/feed407b.php	(from http://www.royalclub.tw/bbs3/viewtopic.php?f=3&t=127)
10:19:04	25201/25201	---M--	200	added ('OK')	text/html	date:Wed,%2010%20May%202023%2002:19:03%20GMT	http://www.royalclub.tw/bbs3/viewtopic.php?t=127	C:/My%20Websites/REC_FORUM/www.royalclub.tw/bbs3/viewtopicdd2b.html	(from http://www.royalclub.tw/bbs3/viewtopic.php?f=3&t=127)
10:19:05	9077/9077	---M--	200	added ('OK')	text/html	date:Wed,%2010%20May%202023%2002:19:03%20GMT	http://www.royalclub.tw/bbs3/posting.php?mode=reply&f=3&t=127	C:/My%20Websites/REC_FORUM/www.royalclub.tw/bbs3/posting9d49.html	(from http://www.royalclub.tw/bbs3/viewtopic.php?f=3&t=127)
10:19:05	13123/13123	---M--	200	added ('OK')	text/html	date:Wed,%2010%20May%202023%2002:19:04%20GMT	http://www.royalclub.tw/bbs3/viewtopic.php?f=3&t=127&view=print	C:/My%20Websites/REC_FORUM/www.royalclub.tw/bbs3/viewtopic4763-2.html	(from http://www.royalclub.tw/bbs3/viewtopic.php?f=3&t=127)
10:19:06	9073/9073	---M--	200	added ('OK')	text/html	date:Wed,%2010%20May%202023%2002:19:05%20GMT	http://www.royalclub.tw/bbs3/posting.php?mode=quote&f=3&p=131	C:/My%20Websites/REC_FORUM/www.royalclub.tw/bbs3/posting3f38.html	(from http://www.royalclub.tw/bbs3/viewtopic.php?f=3&t=127)
10:19:06	25201/25201	---M--	200	added ('OK')	text/html	date:Wed,%2010%20May%202023%2002:19:05%20GMT	http://www.royalclub.tw/bbs3/viewtopic.php?p=131	C:/My%20Websites/REC_FORUM/www.royalclub.tw/bbs3/viewtopicd52d.html	(from http://www.royalclub.tw/bbs3/viewtopic.php?f=3&t=127)
10:19:08	12756/12756	---M--	200	added ('OK')	application/atom+xml	date:Thu,%2001%20Mar%202018%2014:54:47%20GMT	http://www.royalclub.tw/bbs3/feed.php?f=4&t=126	C:/My%20Websites/REC_FORUM/www.royalclub.tw/bbs3/feed2b35.php	(from http://www.royalclub.tw/bbs3/viewtopic.php?f=4&t=126)
10:19:08	25348/25348	---M--	200	added ('OK')	text/html	date:Wed,%2010%20May%202023%2002:19:07%20GMT	http://www.royalclub.tw/bbs3/viewtopic.php?t=126	C:/My%20Websites/REC_FORUM/www.royalclub.tw/bbs3/viewtopicb280.html	(from http://www.royalclub.tw/bbs3/viewtopic.php?f=4&t=126)
10:19:09	9077/9077	---M--	200	added ('OK')	text/html	date:Wed,%2010%20May%202023%2002:19:07%20GMT	http://www.royalclub.tw/bbs3/posting.php?mode=reply&f=4&t=126	C:/My%20Websites/REC_FORUM/www.royalclub.tw/bbs3/posting6f95.html	(from http://www.royalclub.tw/bbs3/viewtopic.php?f=4&t=126)
10:19:09	13188/13188	---M--	200	added ('OK')	text/html	date:Wed,%2010%20May%202023%2002:19:08%20GMT	http://www.royalclub.tw/bbs3/viewtopic.php?f=4&t=126&view=print	C:/My%20Websites/REC_FORUM/www.royalclub.tw/bbs3/viewtopic99d2.html	(from http://www.royalclub.tw/bbs3/viewtopic.php?f=4&t=126)
10:19:10	9073/9073	---M--	200	added ('OK')	text/html	date:Wed,%2010%20May%202023%2002:19:09%20GMT	http://www.royalclub.tw/bbs3/posting.php?mode=quote&f=4&p=130	C:/My%20Websites/REC_FORUM/www.royalclub.tw/bbs3/posting6b7d.html	(from http://www.royalclub.tw/bbs3/viewtopic.php?f=4&t=126)
10:19:10	25348/25348	---M--	200	added ('OK')	text/html	date:Wed,%2010%20May%202023%2002:19:09%20GMT	http://www.royalclub.tw/bbs3/viewtopic.php?p=130	C:/My%20Websites/REC_FORUM/www.royalclub.tw/bbs3/viewtopic8b4e.html	(from http://www.royalclub.tw/bbs3/viewtopic.php?f=4&t=126)
10:19:12	33486/33486	---M--	200	added ('OK')	text/html	date:Wed,%2010%20May%202023%2002:19:11%20GMT	http://www.royalclub.tw/bbs3/viewtopic.php?t=125	C:/My%20Websites/REC_FORUM/www.royalclub.tw/bbs3/viewtopic33a8.html	(from http://www.royalclub.tw/bbs3/viewtopic.php?f=3&t=125)
10:19:13	9077/9077	---M--	200	added ('OK')	text/html	date:Wed,%2010%20May%202023%2002:19:11%20GMT	http://www.royalclub.tw/bbs3/posting.php?mode=reply&f=3&t=125	C:/My%20Websites/REC_FORUM/www.royalclub.tw/bbs3/posting07d2.html	(from http://www.royalclub.tw/bbs3/viewtopic.php?f=3&t=125)
10:19:14	21439/21439	---M--	200	added ('OK')	text/html	date:Wed,%2010%20May%202023%2002:19:13%20GMT	http://www.royalclub.tw/bbs3/viewtopic.php?f=3&t=125&view=print	C:/My%20Websites/REC_FORUM/www.royalclub.tw/bbs3/viewtopic12fc.html	(from http://www.royalclub.tw/bbs3/viewtopic.php?f=3&t=125)
10:19:14	9073/9073	---M--	200	added ('OK')	text/html	date:Wed,%2010%20May%202023%2002:19:13%20GMT	http://www.royalclub.tw/bbs3/posting.php?mode=quote&f=3&p=129	C:/My%20Websites/REC_FORUM/www.royalclub.tw/bbs3/postingebb1.html	(from http://www.royalclub.tw/bbs3/viewtopic.php?f=3&t=125)
10:19:15	21067/21067	---M--	200	added ('OK')	application/atom+xml	date:Fri,%2023%20Feb%202018%2000:05:40%20GMT	http://www.royalclub.tw/bbs3/feed.php?f=3&t=125	C:/My%20Websites/REC_FORUM/www.royalclub.tw/bbs3/feed463c.php	(from http://www.royalclub.tw/bbs3/viewtopic.php?f=3&t=125)
10:19:15	33486/33486	---M--	200	added ('OK')	text/html	date:Wed,%2010%20May%202023%2002:19:14%20GMT	http://www.royalclub.tw/bbs3/viewtopic.php?p=129	C:/My%20Websites/REC_FORUM/www.royalclub.tw/bbs3/viewtopic1c00.html	(from http://www.royalclub.tw/bbs3/viewtopic.php?f=3&t=125)
10:19:16	11584/11584	---M--	200	added ('OK')	application/atom+xml	date:Wed,%2021%20Feb%202018%2014:34:44%20GMT	http://www.royalclub.tw/bbs3/feed.php?f=4&t=124	C:/My%20Websites/REC_FORUM/www.royalclub.tw/bbs3/feed97b4.php	(from http://www.royalclub.tw/bbs3/viewtopic.php?f=4&t=124)
10:19:17	24180/24180	---M--	200	added ('OK')	text/html	date:Wed,%2010%20May%202023%2002:19:16%20GMT	http://www.royalclub.tw/bbs3/viewtopic.php?t=124	C:/My%20Websites/REC_FORUM/www.royalclub.tw/bbs3/viewtopicb259.html	(from http://www.royalclub.tw/bbs3/viewtopic.php?f=4&t=124)
10:19:17	9077/9077	---M--	200	added ('OK')	text/html	date:Wed,%2010%20May%202023%2002:19:16%20GMT	http://www.royalclub.tw/bbs3/posting.php?mode=reply&f=4&t=124	C:/My%20Websites/REC_FORUM/www.royalclub.tw/bbs3/posting981d.html	(from http://www.royalclub.tw/bbs3/viewtopic.php?f=4&t=124)
10:19:18	12018/12018	---M--	200	added ('OK')	text/html	date:Wed,%2010%20May%202023%2002:19:16%20GMT	http://www.royalclub.tw/bbs3/viewtopic.php?f=4&t=124&view=print	C:/My%20Websites/REC_FORUM/www.royalclub.tw/bbs3/viewtopicbf6a.html	(from http://www.royalclub.tw/bbs3/viewtopic.php?f=4&t=124)
10:19:18	9073/9073	---M--	200	added ('OK')	text/html	date:Wed,%2010%20May%202023%2002:19:17%20GMT	http://www.royalclub.tw/bbs3/posting.php?mode=quote&f=4&p=128	C:/My%20Websites/REC_FORUM/www.royalclub.tw/bbs3/postingfca5.html	(from http://www.royalclub.tw/bbs3/viewtopic.php?f=4&t=124)
10:19:19	24180/24180	---M--	200	added ('OK')	text/html	date:Wed,%2010%20May%202023%2002:19:18%20GMT	http://www.royalclub.tw/bbs3/viewtopic.php?p=128	C:/My%20Websites/REC_FORUM/www.royalclub.tw/bbs3/viewtopic913e.html	(from http://www.royalclub.tw/bbs3/viewtopic.php?f=4&t=124)
10:19:20	27246/27246	---M--	200	added ('OK')	text/html	date:Wed,%2010%20May%202023%2002:19:19%20GMT	http://www.royalclub.tw/bbs3/viewtopic.php?t=123	C:/My%20Websites/REC_FORUM/www.royalclub.tw/bbs3/viewtopic8df7.html	(from http://www.royalclub.tw/bbs3/viewtopic.php?f=3&t=123)
10:19:21	9077/9077	---M--	200	added ('OK')	text/html	date:Wed,%2010%20May%202023%2002:19:19%20GMT	http://www.royalclub.tw/bbs3/posting.php?mode=reply&f=3&t=123	C:/My%20Websites/REC_FORUM/www.royalclub.tw/bbs3/posting8c5f.html	(from http://www.royalclub.tw/bbs3/viewtopic.php?f=3&t=123)
10:19:22	15168/15168	---M--	200	added ('OK')	text/html	date:Wed,%2010%20May%202023%2002:19:21%20GMT	http://www.royalclub.tw/bbs3/viewtopic.php?f=3&t=123&view=print	C:/My%20Websites/REC_FORUM/www.royalclub.tw/bbs3/viewtopicff1d.html	(from http://www.royalclub.tw/bbs3/viewtopic.php?f=3&t=123)
10:19:22	14731/14731	---M--	200	added ('OK')	application/atom+xml	date:Mon,%2019%20Feb%202018%2003:58:15%20GMT	http://www.royalclub.tw/bbs3/feed.php?f=3&t=123	C:/My%20Websites/REC_FORUM/www.royalclub.tw/bbs3/feed0502.php	(from http://www.royalclub.tw/bbs3/viewtopic.php?f=3&t=123)
10:19:22	9073/9073	---M--	200	added ('OK')	text/html	date:Wed,%2010%20May%202023%2002:19:21%20GMT	http://www.royalclub.tw/bbs3/posting.php?mode=quote&f=3&p=127	C:/My%20Websites/REC_FORUM/www.royalclub.tw/bbs3/posting6fdd.html	(from http://www.royalclub.tw/bbs3/viewtopic.php?f=3&t=123)
10:19:23	27246/27246	---M--	200	added ('OK')	text/html	date:Wed,%2010%20May%202023%2002:19:22%20GMT	http://www.royalclub.tw/bbs3/viewtopic.php?p=127	C:/My%20Websites/REC_FORUM/www.royalclub.tw/bbs3/viewtopic9751-2.html	(from http://www.royalclub.tw/bbs3/viewtopic.php?f=3&t=123)
10:19:23	9978/9978	---M--	200	added ('OK')	application/atom+xml	date:Wed,%2007%20Feb%202018%2010:14:19%20GMT	http://www.royalclub.tw/bbs3/feed.php?f=4&t=122	C:/My%20Websites/REC_FORUM/www.royalclub.tw/bbs3/feed14e7.php	(from http://www.royalclub.tw/bbs3/viewtopic.php?f=4&t=122)
10:19:24	22493/22493	---M--	200	added ('OK')	text/html	date:Wed,%2010%20May%202023%2002:19:23%20GMT	http://www.royalclub.tw/bbs3/viewtopic.php?t=122	C:/My%20Websites/REC_FORUM/www.royalclub.tw/bbs3/viewtopic7625.html	(from http://www.royalclub.tw/bbs3/viewtopic.php?f=4&t=122)
10:19:25	9077/9077	---M--	200	added ('OK')	text/html	date:Wed,%2010%20May%202023%2002:19:24%20GMT	http://www.royalclub.tw/bbs3/posting.php?mode=reply&f=4&t=122	C:/My%20Websites/REC_FORUM/www.royalclub.tw/bbs3/postingc7ff.html	(from http://www.royalclub.tw/bbs3/viewtopic.php?f=4&t=122)
10:19:25	10361/10361	---M--	200	added ('OK')	text/html	date:Wed,%2010%20May%202023%2002:19:24%20GMT	http://www.royalclub.tw/bbs3/viewtopic.php?f=4&t=122&view=print	C:/My%20Websites/REC_FORUM/www.royalclub.tw/bbs3/viewtopicbe2a.html	(from http://www.royalclub.tw/bbs3/viewtopic.php?f=4&t=122)
10:19:26	9073/9073	---M--	200	added ('OK')	text/html	date:Wed,%2010%20May%202023%2002:19:25%20GMT	http://www.royalclub.tw/bbs3/posting.php?mode=quote&f=4&p=126	C:/My%20Websites/REC_FORUM/www.royalclub.tw/bbs3/posting8c5b.html	(from http://www.royalclub.tw/bbs3/viewtopic.php?f=4&t=122)
10:19:26	22493/22493	---M--	200	added ('OK')	text/html	date:Wed,%2010%20May%202023%2002:19:25%20GMT	http://www.royalclub.tw/bbs3/viewtopic.php?p=126	C:/My%20Websites/REC_FORUM/www.royalclub.tw/bbs3/viewtopic4ab3.html	(from http://www.royalclub.tw/bbs3/viewtopic.php?f=4&t=122)
10:19:28	25749/25749	---M--	200	added ('OK')	text/html	date:Wed,%2010%20May%202023%2002:19:27%20GMT	http://www.royalclub.tw/bbs3/viewtopic.php?t=121	C:/My%20Websites/REC_FORUM/www.royalclub.tw/bbs3/viewtopic9625.html	(from http://www.royalclub.tw/bbs3/viewtopic.php?f=3&t=121)
10:19:28	13247/13247	---M--	200	added ('OK')	application/atom+xml	date:Mon,%2005%20Feb%202018%2007:20:54%20GMT	http://www.royalclub.tw/bbs3/feed.php?f=3&t=121	C:/My%20Websites/REC_FORUM/www.royalclub.tw/bbs3/feedda54.php	(from http://www.royalclub.tw/bbs3/viewtopic.php?f=3&t=121)
10:19:28	9077/9077	---M--	200	added ('OK')	text/html	date:Wed,%2010%20May%202023%2002:19:27%20GMT	http://www.royalclub.tw/bbs3/posting.php?mode=reply&f=3&t=121	C:/My%20Websites/REC_FORUM/www.royalclub.tw/bbs3/posting95fa.html	(from http://www.royalclub.tw/bbs3/viewtopic.php?f=3&t=121)
10:19:29	13673/13673	---M--	200	added ('OK')	text/html	date:Wed,%2010%20May%202023%2002:19:28%20GMT	http://www.royalclub.tw/bbs3/viewtopic.php?f=3&t=121&view=print	C:/My%20Websites/REC_FORUM/www.royalclub.tw/bbs3/viewtopic1fea.html	(from http://www.royalclub.tw/bbs3/viewtopic.php?f=3&t=121)
10:19:29	9073/9073	---M--	200	added ('OK')	text/html	date:Wed,%2010%20May%202023%2002:19:28%20GMT	http://www.royalclub.tw/bbs3/posting.php?mode=quote&f=3&p=125	C:/My%20Websites/REC_FORUM/www.royalclub.tw/bbs3/posting43e5.html	(from http://www.royalclub.tw/bbs3/viewtopic.php?f=3&t=121)
10:19:30	25749/25749	---M--	200	added ('OK')	text/html	date:Wed,%2010%20May%202023%2002:19:29%20GMT	http://www.royalclub.tw/bbs3/viewtopic.php?p=125	C:/My%20Websites/REC_FORUM/www.royalclub.tw/bbs3/viewtopic5070.html	(from http://www.royalclub.tw/bbs3/viewtopic.php?f=3&t=121)
10:19:31	25307/25307	---M--	200	added ('OK')	text/html	date:Wed,%2010%20May%202023%2002:19:30%20GMT	http://www.royalclub.tw/bbs3/viewtopic.php?t=120	C:/My%20Websites/REC_FORUM/www.royalclub.tw/bbs3/viewtopic5c73.html	(from http://www.royalclub.tw/bbs3/viewtopic.php?f=4&t=120)
10:19:32	12771/12771	---M--	200	added ('OK')	application/atom+xml	date:Tue,%2030%20Jan%202018%2013:59:12%20GMT	http://www.royalclub.tw/bbs3/feed.php?f=4&t=120	C:/My%20Websites/REC_FORUM/www.royalclub.tw/bbs3/feedea02.php	(from http://www.royalclub.tw/bbs3/viewtopic.php?f=4&t=120)
10:19:32	9077/9077	---M--	200	added ('OK')	text/html	date:Wed,%2010%20May%202023%2002:19:31%20GMT	http://www.royalclub.tw/bbs3/posting.php?mode=reply&f=4&t=120	C:/My%20Websites/REC_FORUM/www.royalclub.tw/bbs3/posting036a.html	(from http://www.royalclub.tw/bbs3/viewtopic.php?f=4&t=120)
10:19:33	13164/13164	---M--	200	added ('OK')	text/html	date:Wed,%2010%20May%202023%2002:19:31%20GMT	http://www.royalclub.tw/bbs3/viewtopic.php?f=4&t=120&view=print	C:/My%20Websites/REC_FORUM/www.royalclub.tw/bbs3/viewtopic3068.html	(from http://www.royalclub.tw/bbs3/viewtopic.php?f=4&t=120)
10:19:33	9073/9073	---M--	200	added ('OK')	text/html	date:Wed,%2010%20May%202023%2002:19:32%20GMT	http://www.royalclub.tw/bbs3/posting.php?mode=quote&f=4&p=124	C:/My%20Websites/REC_FORUM/www.royalclub.tw/bbs3/posting55ef.html	(from http://www.royalclub.tw/bbs3/viewtopic.php?f=4&t=120)
